,original label,attacked label,original premise,original hypothesis,transformed,attack
83,0,0.0,"Мужчина, который ранее не раз был судим, на улице напал на подростка.",Мужчина ненавидел подростков.,подростки ненавидел мужчины .,succeeded
84,0,,"Врачи пытались спасти потерпевшего, но он умер в больнице. Сейчас подозреваемый задержан. Ведутся следственные действия.","Потерпевший умер, подозреваемый тоже.","Потерпевший умер, подозреваемый тоже.",skipped
85,0,0.0,"В селе Доброе Липецкой области в огороде местной жительницы сотрудники полиции раскопали труп неизвестного человека, который уже превратился в скелет.",В огороде вырос труп.,В трупе вырос огород .,succeeded
86,0,0.0,"""""""Мы занимались школьным интернетом, теперь пришла пора позаниматься интернетом в общежитиях высших учебных заведений"""", - заявил Д.Медведев в четверг на совещании по вопросам социального положения студентов. Президент проводит совещание на базе Российского университета дружбы народов, где, по его словам, в учебных корпусах и общежитиях интернет есть, """"но так - далеко не везде"""".""",В вузах ограничат использование интернета.,В использовании ограничат вузы интернета .,succeeded
87,1,0.0,"""По словам россиянина, перед ним стояла задача - финишировать впереди """"Форс Индии"""". """"Мы начали гонку на покрышках средней жесткости. И я старался отстоять свою позицию на старте, так как все в основном были на мягких шинах"""".""",Соперники выступали преимущественно на мягких шинах.,шины выступали преимущественно на мягких соперниках .,failed
88,0,,"""""""Несмотря на активное противодействие норвежских властей, справедливость в отношении Ирины Бергсет и Саши восторжествовала"""", - сказал адвокат. Младший сын Бергсет, который не имеет российского гражданства, по-прежнему остается в Норвегии. Вернуть его матери вряд ли удастся, поскольку он не имеет российского гражданства.""",Младший сын Бергсет - гражданин Франции.,Младший сын Бергсет - гражданин Франции.,skipped
89,1,1.0,"Как утверждает сама Якуб, она познакомилась с бывшим главой МВФ летом 2012 г. — после окончания скандала вокруг ареста ДСК по обвинению в изнасиловании горничной нью-йоркского отеля Sofitel Нафиссату Диалло. Уголовное дело тогда развалилось, поскольку обвинение не смогло доказать достоверность показаний потерпевшей.",Потерпевшая дала показания.,показания дала потерпевшая .,succeeded
90,1,,"Похищенные деньги, как выяснилось, женщина успела потратить. Украшения вернули пенсионерке. По факту кражи в полиции завели уголовное дело, ведется расследование.",Женщина сумела обокрасть пенсионерку.,Женщина сумела обокрасть пенсионерку.,skipped
91,0,0.0,"Это предполагает законопроект о фонде субсидирования предприятий, которые создают новые рабочие места, рассмотренный комиссией по сельскому хозяйству и пищевой промышленности и предложенный парламенту.",Законопроект завернула комиссия по сельскому хозяйству.,комиссию завернула законопроект по сельскому хозяйству .,succeeded
92,0,0.0,"Но когда злоумышленник пришел к себе домой, то понял, что потерял свой телефон, вырывая сумку из рук пенсионерки.",Пенсионерка украла у злоумышленника телефон.,злоумышленник украла у телефона пенсионерка .,succeeded
93,1,1.0,"""""""Мы однозначно обжалуем это предостережение. Сейчас обсуждаем этот вопрос с юристами"""", - сказала глава Transparency International-R Елена Панфилова в пятницу """"Интерфаксу"""". """"Нас предупредили, что в случае получения какого-либо финансирования из-за рубежа мы должны будем зарегистрироваться в качестве иностранного агента, поскольку занимаемся политической деятельностью"""".""","""""""Мы занимаемся политической деятельностью"""".""",""" "" "" деятельность занимаемся политической нами "" "" . """,succeeded
94,1,,"В городе Ветлуга Нижегородской области на пожаре погибла пенсионерка. По данным регионального ГУ МЧС, частный дом на улице Урицкого загорелся во втором часу ночи. Поскольку все спали, пожар заметили поздно, драгоценное время было упущено.",Все спали и не видели пожара.,Все спали и не видели пожара.,skipped
95,1,,"Как рассказали «Комсомольской правде» в пресс-службе администрации города, около медицинского учреждения началась установка автобусной остановки.",Новую автобусную остановку устанавливают.,Новую автобусную остановку устанавливают.,skipped
96,1,,"Ведь тут 50 на 50. Ты приехал перед олимпийскими играми покататься на местных трассах, а снега нет, и сидишь неделю в ожидании хорошей погоды, а твои конкуренты в это время спокойно готовятся в другом месте и приезжают на саму Олимпиаду в тонусе и с боевым азартом. А ты кислый, потому что уже не первую неделю в гостинице сидишь.",Отсутствие снега может заставить спортсмена киснуть в гостинице.,Отсутствие снега может заставить спортсмена киснуть в гостинице.,skipped
97,0,0.0,"Новогодние герои приветствовали прохожих, поднимали настроение песнями и репликами, которые раздавались из динамика.",Новогодние герои портили настроение прохожим.,Новогодние настроение портили прохожего героями .,succeeded
98,0,0.0,"Подробности преступления рассказали в Следственном комитете по Кировской области. Известно, что пенсионерка работала на местного предпринимателя - принимала ягоды и грибы, которые собирали местные жители, а потом отправляла их на продажу. Ее односельчанин знал, что у женщины с собой крупная сумма денег, а поскольку сам он нигде не работал, решил ее ограбить.",Пенсионерка сушила грибы.,грибы сушила пенсионерка .,succeeded
99,1,1.0,"""""""Потому что вокруг этой фигуры в Интернете полемика действительно шла. Ну, и как обычно, она на то и полемика, чтобы взгляды были абсолютно полярные: начиная от того, что он был святой, и заканчивая тем, что он преступник и должен получить по полной программе"""", - отметил Медведев, отвечая на один из вопросов. Он предложил эту ситуацию меньше обсуждать, """"потому что это вопрос судебный, очень тонкий и требующий, действительно, правовых средств реагирования"""".""",Медведев отметил полемику в Интернете вокруг этой фигуры.,полемика отметил медведева в Интернете вокруг этой фигуры .,succeeded
100,1,,"В роли сказочного персонажа также был полицейский, облаченный в красную шубу Деда Мороза. Всем, кто не согласился заключить преступную сделку, Дед Мороз вручал подарок. Стоит отметить, что за время проведения эксперимента к сотрудникам полиции не обратился ни один гражданин.",Полицейский нарядился Дедом Морозом.,Полицейский нарядился Дедом Морозом.,skipped
101,1,0.0,"Хозяин дома схватил топор и начал бить им по голове незваного гостя. После ударов потерпевший был еще жив, однако к 2 часам дня подозреваемый узнал, что односельчанин скончался. После случившегося мужчина поставил в прихожую пару сумок с едой и одеждой, ожидая прихода проверяющей его полиции, так как он в июле прошлого года освободился из тюрьмы.",Хозяин дома встретил гостя топором.,топор дома встретил гостя хозяином .,failed
102,1,,"Как сообщили в правительстве области, на ней можно будет купить товары местных производителей.","В правительстве области сообщили, где можно будет приобрести товары местных производителей.","В правительстве области сообщили, где можно будет приобрести товары местных производителей.",skipped
103,0,,"Однажды вечером, употребив алкоголь, товарищи решили отправиться в Нижний Новгород и вызвали такси, заранее решив не платить за услугу. С собой они взяли свою подругу. Но просто доехать бесплатно мужчинам показалось мало – они стали угрожать таксисту ножом, чтобы заставить его отдать им всю выручку. Водитель получил несколько царапин на лице, шее и руке и, опасаясь за свою жизнь и здоровье, предпочел покинуть автомобиль.",У пьяных мужчин было огнестрельное оружие.,У пьяных мужчин было огнестрельное оружие.,skipped
104,0,,"""В доме никого кроме подсудимого - сожителя матери приятеля - не оказалось. Мужчина предложил выпить, а мальчик не отказался. Попойка продолжалась, пока подросток не """"вырубился"""" прямо в доме друга.""",Приятель матери не смог напоить подростка.,Приятель матери не смог напоить подростка.,skipped
105,1,1.0,"Провайдер, с которым сотрудничаем мы, предоставляет своим клиентам программу абсолютно бесплатно. Всё предельно прозрачно и не требует на первоначальном этапе никаких затрат. Также обращайте внимание на то, как давно работает компания и узнаваема ли в отрасли.",Наш провайдер предоставляет клиентам программу бесплатно.,Наш клиенты предоставляет программе провайдера бесплатно .,succeeded
106,1,,"Четыре года назад он вышел на пенсию. Устроился на место поспокойнее - дворником в ижевскую школу. Тогда и не думал, что именно здесь он, декоратор по образованию, найдет свое призвание.",Пенсионер работал дворником.,Пенсионер работал дворником.,skipped
107,0,,"Иногда тлеющая сигарета приводит к фатальным последствиям. Человек роняет ее на диван, чья обшивка молниеносно вспыхивает. Синтетическая ткань выделяет едкий дым, который оставляет хозяевам квартиры мало шансов на спасение.","Уронив сигарету на диван, человек непременно погибнет.","Уронив сигарету на диван, человек непременно погибнет.",skipped
108,0,0.0,"Поначалу он надеялся, что с мальчиком ничего страшного не произошло. Но малышу было все хуже. «Скорую» вызвали только около двух часов ночи, спустя несколько часов после того, как мальчик упал и получил травмы.",С мальчиком ничего страшного не произошло.,С ничего мальчиком страшного не произошло .,succeeded
109,1,1.0,"""Однако она подчеркнула, что композиция нужна действительно хорошая. """"Все будет зависеть от песни. В том, что он споет ее гениально, я не сомневаюсь"""".""",Певцу нужна хорошая песня.,песне нужна хорошая певец .,succeeded
110,1,1.0,"""Он добавил, что машины, стоящие в заторах с включенными двигателями, наносят колоссальный ущерб экологии. В результате, по его словам, многие инвесторы начинают обходить стороной город, где невозможно в разумное время проехать из одного конца в другой. Таким образом, по его словам, складывается """"тревожная тенденция"""", так как через несколько лет могут произойти неприятные последствия инвестиционного спада, которые могут повлечь снижение личных доходов жителей города и сокращение доходов бюджета.""","Экология страдает от машин, стоящих в пробках с включенными двигателями.","машины страдает от экологии , стоящих в пробках с включенными двигателями .",succeeded
111,0,0.0,"При этом во второй половине дня в столице начнется снег, который время от времени будет переходить в мокрый, а в некоторых районах не исключена и метель.",В ряде районов Москвы возможен ливень.,В ливне районов Москвы возможен ряд .,succeeded
112,0,1.0,"Случилось ЧП в ночь на 19 января. По непонятным причинам в одном из пустующих цехов предприятия рухнули несколько пролетов потолка и стен. Никто не пострадал, поскольку эта часть территории не эксплуатируется, поэтому заперта.",В людном цеху упал потолок.,В людном потолку упал цех .,failed
113,1,,"Косвенная связь есть. Она человек публичный, таскала меня с собой на все светские мероприятия. Когда все это закончилось, остался один футбол, и все стало лучше.","Все стало лучше, когда она перестала таскать меня на все светские мероприятия.","Все стало лучше, когда она перестала таскать меня на все светские мероприятия.",skipped
114,0,,"В ходе проверки нашли дома с наледью и сосульками на крышах. Информацию о них передали коммунальщикам. Во избежание несчастных случаев спасатели рекомендуют гражданам быть осторожней, а коммунальщикам – оперативней, при выходе из зданий советуют смотреть на крыши и, по возможности, обходить края зданий.",Сосульки больше не станут причиной несчастных случаев.,Сосульки больше не станут причиной несчастных случаев.,skipped
115,1,,"По его словам, после ухода с поста президента он пока не собирается занимать какие-нибудь государственные должности, будет проводить больше времени с семьёй, но и насовсем уходить из политики тоже не намерен.","Бывший президент надеется, что будет проводить больше времени с семьёй.","Бывший президент надеется, что будет проводить больше времени с семьёй.",skipped
116,0,,"Художники очень много путешествуют в поисках красивых, живописных мест, часто выезжают на природу. Пейзажи Дальнего Востока, Хабаровского края по-своему прекрасны – они всегда отличаются особыми красками и светом, подчеркивает заместитель председателя.",Художники всегда много путешествуют.,Художники всегда много путешествуют.,skipped
117,1,,"Иностранному бизнесу было бы выгодно активно инвестировать в экономику России. Об этом заявил министр экономического развития страны Максим Орешкин. Он отметил, что сейчас самое подходящее время вложений, поскольку экономика вновь поднимается.",Экономика вновь поднимается.,Экономика вновь поднимается.,skipped
118,0,,"Это будет первый опыт. И, думаю, он будет успешным. Впоследствии постараемся, чтобы этот объект был передан собственнику, который сможет его отреставрировать и использовать по назначению.",Объект был передан собственнику.,Объект был передан собственнику.,skipped
119,1,0.0,"""Думаю, что большинство желающих стать депутатами от нашей партии уже выразили это желание на этапе праймериз. Предварительные выборы, кстати, оказались очень эффективной процедурой. Потому что у человека появляется возможность не только выразить свое желание стать депутатом, но и проверить себя, что называется, """"в поле"""".""","""Предварительные выборы позволяют кандидату проверить себя """"в поле"""".""",""" Предварительные кандидат позволяют выборам проверить себя "" "" в поле "" "" . """,failed
120,0,,"Вдруг раздался выстрел: водитель рухнул на снег, пролилась кровь. Раненный скончался на месте. Неизвестный, а может их было несколько, застрелил мужчину.",Водитель выжил.,Водитель выжил.,skipped
121,0,,"Женщина настаивала на том, чтобы мужчину лишили родительских прав.",Женщина хотела лишить мужчину водительских прав.,Женщина хотела лишить мужчину водительских прав.,skipped
122,0,0.0,"Девушка работала в павильоне торгового центра, где продавала косметику и парфюмерию.",Девушка продавала ткани в торговом центре.,ткань продавала центра в торговом девушке .,succeeded
123,1,,"Полицейским показалось, что парни похожи на тех, кого описывали в ориентировке, и они попытались задержать парней. Те, однако, вырвались, водитель ударил по газам. Машина рванула с места, и полицейские устроили за ней настоящую погоню.",Парни вырвались.,Парни вырвались.,skipped
124,0,0.0,"В Кремле эти заявления не комментировали. Что касается сегодняшних высказываний Ноды о том, что ему придется приехать в Россию в январе, а то и позже, то Дмитрий Песков уже успел на них отреагировать. По его словам, визит японского премьера никто не переносил, поскольку о фиксированных датах речи не было.",Нода не приедет в Россию.,россия не приедет в ноду .,succeeded
125,0,0.0,"Огонь оказался настолько сильным, что бушующие языки пламени вырывались прямо с балкона. Заметившие происходящее очевидцы вызвали пожарных. По словам свидетелей, жилец полыхающей квартиры укрылся от огня на соседнем балконе – по всей видимости, пламя отрезало ему путь к входной двери.",В горящей квартире не было балкона.,В горящей балконе не было квартиры .,succeeded
126,0,1.0,"""Береговой в суде пожаловался на противоправные действия и угрозы со стороны друзей Агафонова. """"После инцидента 15 августа 2011 г. ко мне приезжал молодой человек со стороны Агафонова, он требовал видеозапись с камер наблюдения, - рассказал он. По его словам, угрожавший обещал """"всем устроить, так как побили хорошего человека"""".""",Береговой жаловался на качество видеозаписи.,качества жаловался на береговую видеозаписи .,failed
127,0,0.0,"Девушка рассказала, что неизвестный мужчина на виду у продавцов украл прямо с прилавка дорогой мобильный телефон и убежал.",Мобильник украли прямо из кармана.,карман украли прямо из мобильника .,succeeded
128,0,0.0,"Потерпевший рассказал, что в результате бытовой ссоры его грозил убить кухонным ножом собственный сын.",Потерпевший никогда не ругался с собственным сыном.,сын никогда не ругался с собственным потерпевшим .,succeeded
129,1,0.0,"""Трудовые мигранты - и проблема, и надежда России, заявил президент России Дмитрий Медведев в субботу в ходе общения с региональными журналистами. По его словам, для некоторых городов мигранты """"это действительно большая проблема, особенно для относительно небольших городов, где поток мигрантов может просто разрушить трудовой баланс, и за этим нужно следить"""". ""","Медведев назвал мигрантов надеждой РФ, но и ее проблемой.","мигранты назвал медведева надеждой РФ , но и ее проблемой .",failed
130,0,0.0,"Циклон уходит в океан, там растворяется.",Циклоны всегда уходят в океан растворяться.,растворяющиеся всегда уходят в океан циклоны .,succeeded
131,1,0.0,"Областной главк полиции сообщает об очередной самарской торговой точке, в которой нарушали законодательство о розничной продаже алкоголя.",В Самаре нарушали законодательство о розничной продаже алкоголя.,В законодательстве нарушали самара о розничной продаже алкоголя .,failed
132,1,,"Как сообщили в правительстве области, на ней можно будет купить товары местных производителей.",Товары местных производителей можно будет приобрести.,Товары местных производителей можно будет приобрести.,skipped
133,0,,"""Около 200 человек эвакуированы из корпуса факультета биологии МГУ в связи с пожаром в подвальном помещении, сообщили """"Интерфаксу"""" в ГУ МЧС России по Москве. """"Пожарные прибыли по адресу: Воробьевы горы, 1 строение 12, где горит трансформаторная подстанция в подвале биологического факультета МГУ"""", - сказал представитель управления. По его словам, тушение осложнено, так как напряжение пока не отключено.""",Полностью сгорел подвал биофака МГУ.,Полностью сгорел подвал биофака МГУ.,skipped
134,0,0.0,"""""""Защита возражала против ее назначения. Перед экспертами были поставлены исключительно правовые вопросы, что не допускается"""", - сказал """"Интерфаксу"""" адвокат Гаева Александр Аснис.""",У Гаева нет адвоката.,У адвоката нет гаева .,succeeded
135,1,0.0,"Однако влюбленные поругались. Парень избил подругу. Девушка почувствовала себя плохо, и подозреваемый на санках повез ее в больницу.",Подозреваемый вез побитую подругу в больницу на санях.,подруга вез побитую подозреваемого в сани на больнице .,failed
136,1,0.0,"«Девятка» получила значительные повреждения. С места происшествия «скорая» увезла в больницу четырех человек. В настоящее время устанавливается, пассажиры и водители каких машин конкретно пострадали.",После происшествия четверо попали в больницу.,После четверых больница попали в происшествие .,failed
137,1,1.0,"В правительстве Кировской области рассказали, что в некоторых школах региона решили продлить каникулы из-за холодов.",У учеников ряда школ в Кировской области каникулы продлятся дольше.,У каникул ряда школ в Кировской области ученики продлятся дольше .,succeeded
138,0,,"Ноябрь и часть декабря удивили сильными морозами, но сейчас погода стабилизировалась и будет тепло.",Сейчас погода начнет удивлять еще больше.,Сейчас погода начнет удивлять еще больше.,skipped
139,1,,"""Следствие рассматривает несколько версий преступления, в том числе и связанное с ее профессиональной деятельностью. """"В числе основных версий следователи рассматривают убийство на бытовой почве, а также в связи с профессиональной деятельностью одной из погибших"""", - сообщила руководитель СУ СКР по Тульской области Татьяна Сергеева журналистам во вторник. Предполагается, что убитая семья могла знать убийцу, так как дверь квартиры была закрыта с внешней стороны.""",Убита целая семья.,Убита целая семья.,skipped
140,1,,"""""""Не вижу смысла увеличивать число статей Уголовного кодекса, так как там уже есть меры уголовной ответственности в отношении лиц, которые пропагандируют сепаратизм"""".""","Есть меры уголовной ответственности в отношении тех, кто пропагандирует сепаратизм.","Есть меры уголовной ответственности в отношении тех, кто пропагандирует сепаратизм.",skipped
141,1,1.0,"Как сообщает УМВД ХМАО, в посёлке Белый Яр Сургутского района сотрудники ДПС остановили «Форд Фокус», которым управлял шестнадцатилетний пьяный подросток. Начали разбираться, как он сел за руль. Выяснили, что мальчишка угнал машину у знакомого, потому что уж очень хотелось покататься.","""Пьяный подросток угнал """"Форд Фокус"""".""",""" Пьяный форд угнал "" "" подросток Фокус "" "" . """,succeeded
142,1,,"""Сделка по продаже 80% ОАО """"Распадская"""" может не состояться в этом году, сообщил журналистам источник, знакомый с ходом переговоров. """"Есть вероятность, что сделка не состоится. Есть вопрос с ценой, поскольку здесь существует сильное расхождение"""", - сказал он.""","""Ведутся переговоры по продаже 80% ОАО """"Распадская"""".""","""Ведутся переговоры по продаже 80% ОАО """"Распадская"""".""",skipped
143,0,0.0,"Организацией данной акции для малышей, которые остались без родительской заботы, занимается профсоюзный комитет студентов ТОГУ, - рассказали в пресс-центре ТОГУ.",Профком студентов ТОГУ не организует акции для взрослых.,акции студентов ТОГУ не организует профком для взрослых .,succeeded
144,0,,"Рождество Христово - время радости, и этой радостью хочется делиться со всеми, а особенно с теми, кто в ней нуждается: одинокими стариками, мамами, попавшими в трудную ситуацию, - рассказали в хабаровской епархии.",Рождество - время проблем.,Рождество - время проблем.,skipped
145,1,,"""""""Я тоже хотел продолжения. Но правила есть правила"""", - заявил Кличко-старший на пресс-конференции после боя, состоявшегося ночью в воскресенье в Москве. """"Рад, что отстоял титул, но, к сожалению, не так, как хотелось бы"""".""","Кличко сказал, что хотел продолжения.","Кличко сказал, что хотел продолжения.",skipped
146,0,0.0,"""Позже, в начале октября президент Владимир Путин назвал приговор Pussy Riot - по два года колонии общего режима каждой - правильным. """"На самом деле правильно, что их арестовали, и правильно сделали, что суд у нас такое решение принял. Потому что нельзя подрывать основы морали, нравственности, разрушать страну"""".""","В начале октября Путин осудил приговор, вынесенный участницам группы Pussy Riot.","В путине октября приговор осудил начало , вынесенный участницам группы Pussy Riot .",succeeded
147,1,,"Полицейские обнаружили точку, где торговали контрафактным алкоголем.","Полицейские нашли, где преступники торговали контрафактным алкоголем.","Полицейские нашли, где преступники торговали контрафактным алкоголем.",skipped
148,1,,"""Думаю, что большинство желающих стать депутатами от нашей партии уже выразили это желание на этапе праймериз. Предварительные выборы, кстати, оказались очень эффективной процедурой. Потому что у человека появляется возможность не только выразить свое желание стать депутатом, но и проверить себя, что называется, """"в поле"""".""",Предварительные выборы оказались эффективной процедурой.,Предварительные выборы оказались эффективной процедурой.,skipped
149,1,,"""""""Мы, я так понимаю, завтра, прямо на заседании правительства вытолкнем этот документ многострадальный в наш парламент. Если, конечно, сегодня вы мне не скажете, что его категорически нельзя принимать, потому что его нельзя принимать никогда"""", - заявил Медведев на заседании """"Открытого правительства"""". По его мнению, это неплохо, так как речь идет об образовании.""",Этот документ можно направить в парламент.,Этот документ можно направить в парламент.,skipped
150,1,,"Все это может привести к осложнению оперативной обстановки на автомагистралях, которые проходят через Смоленскую область.",Есть риск усложнения оперативной обстановки на автомагистралях.,Есть риск усложнения оперативной обстановки на автомагистралях.,skipped
151,0,0.0,"Стало известно, где собираются отмечать праздник Крещения Господня первые лица региона.",Первые лица региона не отмечают Крещение.,Первые крещения региона не отмечают лицо .,succeeded
152,0,,"Однако жилеты были надеты не на всех людей, чьи тела на данный момент удалось обнаружить.",Все трупы были в жилетах.,Все трупы были в жилетах.,skipped
153,1,1.0,"В одном из СМИ появилась история о восьмилетней школьнице, корторую в мороз 30 января выставил из салона маршрутного автобуса водитель. Причина в том, что у девочки в качестве оплаты был электронный проездной, вот только у водителя не оказалось с собой валидатора. Поскольку наличных денег у малышки не было, ее и попросили покинуть салон.","В СМИ появилась история о школьнице, у которой не было налички, и ее выставили из автобуса на мороз.","В история появилась сми о школьнице , у которой не было налички , и ее выставили из автобуса на мороз .",succeeded
154,1,0.0,"В ведомстве отметили, что подозрительную машину вечером 23 января заметили на улице 23 июля. Стражи порядка на дорогах решили остановить иномарку, чтобы проверить документы водителя. Так как вёл себя он не как самый трезвый участник дорожного движения, то полицейские провели медицинское освидетельствование.",Полицейские остановили иномарку.,иномарка остановили полицейских .,failed
155,1,1.0,"После того, как компания «прикончила» очередную бутылку, между подвыпившими разгорелся спор. Закончился он тем, что одна из женщин нанесла мужчине 15 ножевых ранений. - Ссора прекратилась, так как потерпевший самостоятельно покинул дом.",Потерпевший с 15 ножевыми ранениями сам покинул дом.,дом с 15 ножевыми ранениями сам покинул потерпевший .,succeeded
156,1,1.0,"Им оказался шестилетний мальчик. - Очевидец сообщил, что мальчик выскочил на красный свет из-за сугроба, который закрывает обзор водителям, - говорится на странице Новосибирской службы эвакуации «АСТ-54». - Из-за снежных завалов в этом месте очень сложно переходить дорогу, потому что они также закрывают пешеходный переход.",Снежные завалы в этом месте закрывают обзор водителям.,Снежные место в этом завалах закрывают водители обзору .,succeeded
157,0,0.0,"Его обвиняют в получении взятки и служебном подлоге. По версии следствия, налоговик вносил заведомо ложные сведения в протоколы против индивидуальных предпринимателей. По четырем фактам, когда составлялись фиктивные протоколы, уже расследует уголовное дело.",Налоговик обнаружил фиктивные протоколы.,протоколы обнаружил фиктивные налоговик .,succeeded
158,1,,"В тетрадке, где он вел записи, парень делал и зарисовки, в частности изображал орудия охоты.",Парень писал и рисовал.,Парень писал и рисовал.,skipped
159,1,0.0,"Местные власти заявляют, что количество погибших может возрасти. Землетрясения магнитудой 6,4 и 6,3 произошли в районе города Тебриз. Сообщение с пострадавшими районами прервано, поскольку в результате землетрясения, как сообщается, были повреждены коммуникационные линии.",Тебриз пострадал от землетрясения.,землетрясение пострадал от тебриза .,failed
160,1,1.0,"""Верзилов отметил, что его жена в целом удовлетворительно оценивает условия, в которых сейчас находится. """"Она говорит, что достаточно мало видела, поскольку больница большая, но в целом она удовлетворена отношением сотрудников, наличием нормального оборудования"""".""",Верзилов рассказал о впечатлениях жены от больницы.,впечатления рассказал о верзилове жены от больницы .,succeeded
161,0,,"Эвакуировать никого не пришлось, в заведении был выходной.","Был выходной, эвакуировали только сотрудников.","Был выходной, эвакуировали только сотрудников.",skipped
162,0,0.0,"Судебные приставы применили к нерадивому папаше весь комплекс мер, в том числе и вынесли постановление об ограничении выезда за границу.",Судебные приставы наградили папашу.,Судебные папаша наградили приставов .,succeeded
163,0,0.0,"""Среди счастливчиков оказалась и сборная Калининградской области. """"Мы очень рады. Была проделана колоссальная работа, это не было """"случайное"""" решение"""".""",Сборная Калининградской области поедет в Кремль.,кремль Калининградской области поедет в сборная .,succeeded
164,1,,"Количество прихожан в той небольшой часовне, которая находится сейчас на Сенной площади, неуклонно растёт. В любую погоду, в снег и дождь, они вынуждены молиться зачастую на улице, потому что часовня не вмещает всех желающих.",Прихожан в часовне на Сенной все больше.,Прихожан в часовне на Сенной все больше.,skipped
165,1,,"Избыточными профессиями остаются почтальоны, социальные работники, бухгалтера. - Интересно, что из числа избыточных профессий ушли юристы, - отметил начальник управления государственной службы занятости населения по Кировской области Андрей Нечаев. - Поскольку сейчас для них много новых рабочих мест, например в сфере малого бизнеса.","Почтальонов больше, чем нужно.","Почтальонов больше, чем нужно.",skipped
166,1,1.0,"Игроки хорошие, индивидуумы хорошие, а не сложилось. Президент предпринимала максимальные усилия, направленные на то, чтобы, найти лучшее, что есть на рынке. Мы не все могли купить, потому что бюджет клуба не всех позволял приобрести.","Президень искала лучшее, что есть на рынке.","лучшее искала президевший , что есть на рынке .",succeeded
167,1,,"Сначала необходимо законсервировать здание, просушить - здесь полно воды, провести экспертизу и понять, сколько это будет стоить, и начинать ремонт.",В здании полно воды.,В здании полно воды.,skipped
168,0,0.0,"""""""В отношении нас не стали составлять протоколы, а лишь взяли объяснения. С минуты на минуту нас освободят из ОМВД """"Текстильщики"""", - сказал С.Удальцов в субботу """"Интерфаксу"""" по телефону. По его словам, он указал в объяснении, что считает свое задержание незаконным, """"поскольку не совершал противоправных действий, а всего лишь общался с людьми"""".""",На Удальцова составили протокол.,На протокола составили удальцова .,succeeded
